date,title,description,source,url,category,source_type,insights
2025-05-14,Grok is unpromptedly telling X users about South African ‘white genocide’,"Elon Musk&#8217;s AI chatbot Grok appeared to experience a bug on Wednesday that caused it to reply to dozens of posts on X with information about &#8220;white genocide&#8221; in South Africa, even when the user didn&#8217;t ask anything about the subject. The strange responses stem from the X account for Grok, which replies to users [&#8230;]",techcrunch.com,https://techcrunch.com/2025/05/14/grok-is-unpromptedly-telling-x-users-about-south-african-genocide/,ai ,News Source,
2025-05-14,OpenAI brings its GPT-4.1 models to ChatGPT,"OpenAI is releasing its GPT-4.1 and GPT-4.1 mini AI models in ChatGPT, the company announced in a post on X Wednesday. The GPT-4.1 models should help software engineers who are using ChatGPT to write or debug code, OpenAI spokesperson Shaokyi Amdo told TechCrunch. GPT-4.1 excels at coding and instruction following compared to GPT-4o, according to [&#8230;]",techcrunch.com,https://techcrunch.com/2025/05/14/openai-brings-its-gpt-4-1-models-to-chatgpt/,ai ,News Source,
2025-05-15,"With AI, researchers predict the location of virtually any protein within a human cell","Trained with a joint understanding of protein and cell behavior, the model could help with diagnosing disease and developing new drugs.",news.mit.edu,https://news.mit.edu/2025/researchers-predict-protein-location-within-human-cell-using-ai-0515," ai,",News Source,
2025-05-14,Study shows vision-language models can’t handle queries with negation words,"Words like “no” and “not” can cause this popular class of AI models to fail unexpectedly in high-stakes settings, such as medical diagnosis.",news.mit.edu,https://news.mit.edu/2025/study-shows-vision-language-models-cant-handle-negation-words-queries-0514,ai ,News Source,
2025-05-06,"Hybrid AI model crafts smooth, high-quality videos in seconds","The CausVid generative AI tool uses a diffusion model to teach an autoregressive (frame-by-frame) system to rapidly produce stable, high-resolution videos.",news.mit.edu,https://news.mit.edu/2025/causevid-hybrid-ai-model-crafts-smooth-high-quality-videos-in-seconds-0506,ai ,News Source,
2025-05-05,New tool evaluates progress in reinforcement learning,"“IntersectionZoo,” a benchmarking tool, uses a real-world traffic problem to test progress in deep reinforcement learning algorithms.",news.mit.edu,https://news.mit.edu/2025/new-tool-evaluate-progress-reinforcement-learning-0505,reinforcement learning,News Source,
2025-05-02,Novel AI model inspired by neural dynamics from the brain,New type of “state-space model” leverages principles of harmonic oscillators.,news.mit.edu,https://news.mit.edu/2025/novel-ai-model-inspired-neural-dynamics-from-brain-0502,ai ,News Source,
2025-05-15,"Arm is rebranding its system-on-a-chip product designs to showcase power savings for AI workloads, targeting a surprising sector","For engineers orchestrating AI pipelines across environments, the modularity and performance tiering within Arm’s new architecture...",venturebeat.com,https://venturebeat.com/ai/arm-is-rebranding-its-system-on-a-chip-product-designs-to-showcase-power-savings-for-ai-workloads-targeting-a-surprising-sector/,ai ,News Source,
2025-05-15,"You.com’s ARI Enterprise crushes OpenAI in head-to-head tests, aims at deep research market","You.com launches ARI Enterprise, an AI research platform that outperforms OpenAI in 76% of head-to-head tests and integrates with enterprise data sources to transform business intelligence with 400+ source analysis.",venturebeat.com,https://venturebeat.com/ai/you-coms-ari-enterprise-crushes-openai-in-head-to-head-tests-aims-at-deep-research-market/,ai ,News Source,
2025-05-14,OpenAI brings GPT-4.1 and 4.1 mini to ChatGPT — what enterprises should know,"As OpenAI continues to evolve its model offerings, GPT-4.1 represents a step forward in democratizing advanced AI for enterprise environments",venturebeat.com,https://venturebeat.com/ai/openai-brings-gpt-4-1-and-4-1-mini-to-chatgpt-what-enterprises-should-know/,ai ,News Source,
2025-05-14,Beyond sycophancy: DarkBench exposes six hidden ‘dark patterns’ lurking in today’s top LLMs,"Without a strong push from AI companies to combat sycophancy and other dark patterns, the default trajectory is more engagement optimization, more manipulation and fewer checks.",venturebeat.com,https://venturebeat.com/ai/darkness-rising-the-hidden-dangers-of-ai-sycophancy-and-dark-patterns/,ai ,News Source,
2025-05-14,"Elon Musk’s Grok AI is spamming X users about South African race relations now, for some reason","Grok was caught earlier this year censoring results critical of President Trump and Musk himself, sowing more doubt of its factual integrity.",venturebeat.com,https://venturebeat.com/ai/elon-musks-grok-ai-is-spamming-x-users-about-south-african-race-relations-now-for-some-reason/,ai ,News Source,
2025-05-15,"You can try Microsoft's free AI skills training for two more weeks, and I recommend you do","Microsoft's AI Skills Fest offers free AI training for beginners and pros, plus prizes and discounts. You can register now for free access through May 28th.",zdnet.com,https://www.zdnet.com/article/you-can-try-microsofts-free-ai-skills-training-for-two-more-weeks-and-i-recommend-you-do/,ai ,News Source,
2025-05-15,"Box's new AI agents can organize, find, and extract data from documents for you",They will be released in the coming months for enterprise customers.,zdnet.com,https://www.zdnet.com/article/boxs-new-ai-agents-can-organize-find-and-extract-data-from-documents-for-you/,ai ,News Source,
2025-05-15,"GPT-4.1 makes ChatGPT smarter, faster, and more useful for paying users, especially coders","OpenAI's GPT-4.1 upgrade is more than just hype. Here's how this model outperforms GPT-4o in software development, long-form tasks, and accuracy, according to developers already using it.",zdnet.com,https://www.zdnet.com/article/gpt-4-1-makes-chatgpt-smarter-faster-and-more-useful-for-paying-users-especially-coders/,gpt,News Source,
2025-05-14,Google offers AI certification for business leaders now - and the training is free,"If you want to learn how to successfully implement AI into your business, this free course could be for you.",zdnet.com,https://www.zdnet.com/article/google-offers-ai-certification-for-business-leaders-now-and-the-training-is-free/,ai ,News Source,
2025-05-14,You can make a photo come alive with TikTok's new AI tool - here's how,"I tried TikTok's new AI Alive feature in the Story Camera - and it's a fun, clever way to bring photos to life.",zdnet.com,https://www.zdnet.com/article/you-can-make-a-photo-come-alive-with-tiktoks-new-ai-tool-heres-how/,ai ,News Source,
2025-05-15,"The State Of Application Security, 2025: Yes, AI Just Made It Harder To Do This Right","Our annual report on the state of application security is one of our favorites. We love digging into the data to see how priorities and adoption have changed. This year, the explosion of AI in applications and in-application development exacerbated existing trends and introduced new concerns. Here are some areas that got our attention. AI [&#8230;]",forrester.com,https://www.forrester.com/blogs/application-security-2025-yes-ai-just-made-it-harder-to-do-this-right/,ai ,Forrester Research,"Our annual report on the state of application security is one of our favorites. We love digging into the data to see how priorities and adoption have changed. This year, the explosion of AI in applications and in-application development exacerbated existing trends and introduced new concerns."
2025-05-15,Master Tech Mayhem: Technology & Innovation Summit APAC,"For technology leaders in APAC, the pressing question is no longer about whether AI will transform your business but how you will leverage AI to lead your organization through global volatility and escalating costs. Learn how Technology &#038; Innovation Summit APAC will equip you with the skills, practices, and platforms you need to master today’s tech mayhem and and navigate a volatile environment.",forrester.com,https://www.forrester.com/blogs/master-tech-mayhem-technology-innovation-summit-apac/,ai ,Forrester Research,"For technology leaders in APAC, the pressing question is no longer about whether AI will transform your business but how you will leverage AI to lead your organization through global volatility and escalating costs."
2025-05-15,Anthropic’s lawyer was forced to apologize after Claude hallucinated a legal citation,"A lawyer representing Anthropic admitted to using an erroneous citation created by the company&#8217;s Claude AI chatbot in its ongoing legal battle with music publishers, according to a filing made in a Northern California court on Thursday. Claude hallucinated the citation with &#8220;an inaccurate title and inaccurate authors,&#8221; Anthropic says in the filing, first reported [&#8230;]",techcrunch.com,https://techcrunch.com/2025/05/15/anthropics-lawyer-was-forced-to-apologize-after-claude-hallucinated-a-legal-citation/,ai ,News Source,
2025-05-15,Programmers bore the brunt of Microsoft’s layoffs in its home state as AI writes up to 30% of its code,Microsoft's Washington layoffs hit coders hardest as the tech giant embraces AI.,techcrunch.com,https://techcrunch.com/2025/05/15/programmers-bore-the-brunt-of-microsofts-layoffs-in-its-home-state-as-ai-writes-up-to-30-of-its-code/,ai ,News Source,
